transaction_id,customer_id,account_number,transaction_date,posting_date,transaction_amount,currency,balance,merchant_name,transaction_type
TXN106155,CUST5155,100000006155,2024-01-06,2024-01-07,3586.53,USD,-15353838.03,Amazon,REFUND
TXN106156,CUST5156,100000006156,2024-01-07,2024-01-07,4474.53,INR,-15358312.56,Apple Store,CREDIT
TXN106157,CUST5157,100000006157,2024-01-08,2024-01-08,2824.92,INR,-15361137.48,Shell Oil,CREDIT
TXN106158,CUST5158,100000006158,2024-01-09,2024-01-09,1455.41,INR,-15362592.89,Uber,DEBIT
TXN106159,CUST5159,100000006159,2024-01-10,2024-01-11,2604.03,EUR,-15365196.92,Uber,FEE
TXN106160,CUST5160,000100000006160,2024-01-11,09/01/2024,4622.65,EUR,-15369819.57, Amazon ,DEBIT
TXN106161,CUST5161,100000006161,2024-01-12,2024-01-12,404.19,INR,-15370223.76,Delta Airlines,FEE
TXN106162,CUST5162,100000006162,2024-01-13,2024-01-13,4794.64,EUR,-15375018.4,Delta Airlines,CREDIT
TXN106163,CUST5163,100000006163,2024-01-14,2024-01-15,1750.29,INR,-15376768.69,Walmart,CREDIT
TXN106164,CUST5164,100000006164,2024-01-15,2024-01-15,3450.2,EUR,-15380218.89,Shell Oil,CREDIT
TXN106165,CUST5165,100000006165,2024-01-16,2024-01-17,721.51,USD,-15380940.4,Walmart,DEBIT 
TXN106166,CUST5166,100000006166,2024-01-17,2024-01-17,3873.55,EUR,-15384813.95,Uber,REFUND
TXN106167,CUST5167,100000006167,2024-01-18,2024-01-18,915.41,INR,-15385729.36,Starbucks,REFUND
TXN106168,CUST5168,100000006168,2024-01-19,2024-01-19,4447.81,USD,-15390177.17,Walmart,CREDIT
TXN106169,CUST5169,100000006169,2024-01-20,2024-01-20,4569.05,INR,-15394746.22,Uber,CREDIT
TXN106170,CUST5170,100000006170,2024-01-21,2024-01-22,3805.02,EUR,-15398551.24, Uber ,CREDIT
TXN106171,CUST5171,100000006171,2024-01-22,2024-01-23,2260.35,EUR,-15400811.59,Shell Oil,CREDIT
TXN106172,CUST5172,100000006172,2024-01-23,2024-01-24,4346.24,EUR,-15405157.83,Shell Oil,FEE
TXN106173,CUST5173,100000006173,2024-01-24,2024-01-25,4332.77,INR,-15409490.6,Netflix,DEBIT
TXN106174,CUST5174,100000006174,2024-01-25,2024-01-26,3940.2,USD,-15413430.8,Amazon,CREDIT
TXN106175,CUST5175,100000006175,2024-01-26,2024-01-27,"$2,006.12",USD,-15415436.92,Walmart,FEE
TXN106176,CUST5176,100000006176,2024-01-27,2024-01-27,3236.46,EUR,-15418673.38,Apple Store,REFUND
TXN106177,CUST5177,100000006177,2024-01-28,2024-01-29,1062.4,EUR,-15419735.78,Shell Oil,FEE
TXN106178,CUST5178,100000006178,2024-01-29,2024-01-30,2309.23,EUR,-15422045.01,Delta Airlines,CREDIT
TXN106179,CUST5179,100000006179,2024-01-30,2024-01-31,1209.41,INR,-15423254.42,Walmart,FEE
TXN106180,CUST5180,000100000006180,2024-01-01,2024-01-01,941.98,INR,ABC123, Netflix ,REFUND 
TXN106181,CUST5181,100000006181,2024-01-02,2024-01-02,4892.07,USD,-15429088.47,Netflix,REFUND
TXN106182,CUST5182,100000006182,2024-01-03,2024-01-04,4474.7,USD,-15433563.17,Shell Oil,FEE
TXN106183,CUST5183,100000006183,2024-01-04,2024-01-05,1380.43,EUR,-15434943.6,Apple Store,DEBIT
TXN106184,CUST5184,100000006184,2024-01-05,2024-01-06,577.34,EUR,-15435520.94,Shell Oil,CREDIT
TXN106185,CUST5185,100000006185,2024-01-06,2024-01-07,2064.3,INR,-15437585.24,Netflix,DEBIT
TXN106186,CUST5186,100000006186,2024-01-07,2024-01-07,228.2,USD,-15437813.44,Uber,CREDIT
TXN106187,CUST5187,100000006187,2024-01-08,2024-01-09,2783.88,EUR,-15440597.32,Amazon,REFUND
TXN106188,CUST5188,100000006188,2024-01-09,2024-01-10,3401.92,USD,-15443999.24,Starbucks,CREDIT
TXN106189,CUST5189,100000006189,2024-01-10,2024-01-11,989.5,EUR,-15444988.74,Netflix,CREDIT
TXN106190,CUST5190,100000006190,2024-01-11,2024-01-12,3153.32,USD,-15448142.06, Uber ,CREDIT
TXN106191,CUST5191,100000006191,2024-01-12,2024-01-13,1370.98,INR,-15449513.04,Shell Oil,DEBIT
TXN106192,CUST5192,100000006192,2024-01-13,2024-01-14,807.38,EUR,-15450320.42,Delta Airlines,FEE
TXN106193,CUST5193,100000006193,2024-01-14,2024-01-14,4796.85,USD,-15455117.27,Apple Store,REFUND
TXN106194,CUST5194,100000006194,2024-01-15,2024-01-16,4021.17,INR,-15459138.44,Shell Oil,DEBIT
TXN106195,CUST5195,100000006195,2024-01-16,2024-01-16,42.14,USD,-15459180.58,Amazon,CREDIT 
TXN106196,CUST5196,100000006196,2024-01-17,2024-01-17,1865.25,USD,-15461045.83,Uber,REFUND
TXN106197,CUST5197,100000006197,2024-01-18,2024-01-18,1649.47,USD,-15462695.3,Delta Airlines,DEBIT
TXN106198,CUST5198,100000006198,2024-01-19,2024-01-19,3645.81,EUR,-15466341.11,Netflix,REFUND
TXN106199,CUST5199,100000006199,2024-01-20,2024-01-20,3427.44,USD,-15469768.55,Starbucks,FEE
TXN106200,CUST5200,000100000006200,2024-01-21,19/01/2024,$266.40,INR,-15470034.95, Apple Store ,DEBIT
TXN106201,CUST5201,100000006201,2024-01-22,2024-01-22,241.47,EUR,-15470276.42,Apple Store,DEBIT
TXN106202,CUST5202,100000006202,2024-01-23,2024-01-24,1680.09,USD,-15471956.51,Apple Store,DEBIT
TXN106203,CUST5203,100000006203,2024-01-24,2024-01-25,2922.37,USD,-15474878.88,Uber,CREDIT
TXN106204,CUST5204,100000006204,2024-01-25,2024-01-25,4066.26,USD,-15478945.14,Netflix,FEE
TXN106205,CUST5205,100000006205,2024-01-26,2024-01-26,2055.78,EUR,-15481000.92,Amazon,CREDIT
TXN106206,CUST5206,100000006206,2024-01-27,2024-01-28,2086.51,INR,-15483087.43,Walmart,REFUND
TXN106207,CUST5207,100000006207,2024-01-28,2024-01-28,2877.4,INR,-15485964.83,Apple Store,FEE
TXN106208,CUST5208,100000006208,2024-01-29,2024-01-30,3654.94,EUR,-15489619.77,Amazon,CREDIT
TXN106209,CUST5209,100000006209,2024-01-30,2024-01-31,2505.44,USD,-15492125.21,Netflix,DEBIT
TXN106210,CUST5210,100000006210,2024-01-01,2024-01-02,4681.7,USD,ABC123, Apple Store ,REFUND 
TXN106211,CUST5211,100000006211,2024-01-02,2024-01-02,3681.04,EUR,-15500487.95,Starbucks,FEE
TXN106212,CUST5212,100000006212,2024-01-03,2024-01-04,322.55,USD,-15500810.5,Amazon,FEE
TXN106213,CUST5213,100000006213,2024-01-04,2024-01-04,3427.36,INR,-15504237.86,Delta Airlines,CREDIT
TXN106214,CUST5214,100000006214,2024-01-05,2024-01-05,4719.5,INR,-15508957.36,Starbucks,DEBIT
TXN106215,CUST5215,100000006215,2024-01-06,2024-01-06,1698.14,USD,-15510655.5,Amazon,CREDIT
TXN106216,CUST5216,100000006216,2024-01-07,2024-01-08,733.66,USD,-15511389.16,Delta Airlines,CREDIT
TXN106217,CUST5217,100000006217,2024-01-08,2024-01-09,4524.34,USD,-15515913.5,Apple Store,FEE
TXN106218,CUST5218,100000006218,2024-01-09,2024-01-09,1634.0,EUR,-15517547.5,Shell Oil,DEBIT
TXN106219,CUST5219,100000006219,2024-01-10,2024-01-10,4458.34,INR,-15522005.84,Delta Airlines,DEBIT
TXN106220,CUST5220,000100000006220,2024-01-11,2024-01-11,558.3,EUR,-15522564.14, Uber ,REFUND
TXN106221,CUST5221,100000006221,2024-01-12,2024-01-12,3828.59,INR,-15526392.73,Walmart,DEBIT
TXN106222,CUST5222,100000006222,2024-01-13,2024-01-14,4695.06,INR,-15531087.79,Delta Airlines,DEBIT
TXN106223,CUST5223,100000006223,2024-01-14,2024-01-15,4298.88,USD,-15535386.67,Delta Airlines,REFUND
TXN106224,CUST5224,100000006224,2024-01-15,2024-01-15,1800.51,EUR,-15537187.18,Uber,DEBIT
TXN106225,CUST5225,100000006225,2024-01-16,2024-01-17,"$2,143.70",INR,-15539330.88,Shell Oil,FEE 
TXN106226,CUST5226,100000006226,2024-01-17,2024-01-17,4592.62,USD,-15543923.5,Shell Oil,REFUND
TXN106227,CUST5227,100000006227,2024-01-18,2024-01-19,1136.48,INR,-15545059.98,Starbucks,CREDIT
TXN106228,CUST5228,100000006228,2024-01-19,2024-01-19,2975.64,EUR,-15548035.62,Apple Store,FEE
TXN106229,CUST5229,100000006229,2024-01-20,2024-01-21,2369.01,INR,-15550404.63,Starbucks,CREDIT
TXN106230,CUST5230,100000006230,2024-01-21,2024-01-22,1653.96,INR,-15552058.59, Shell Oil ,REFUND
TXN106231,CUST5231,100000006231,2024-01-22,2024-01-23,4924.28,EUR,-15556982.87,Uber,DEBIT
TXN106232,CUST5232,100000006232,2024-01-23,2024-01-24,2979.23,EUR,-15559962.1,Amazon,REFUND
TXN106233,CUST5233,100000006233,2024-01-24,2024-01-24,3878.66,USD,-15563840.76,Shell Oil,FEE
TXN106234,CUST5234,100000006234,2024-01-25,2024-01-25,3603.66,INR,-15567444.42,Delta Airlines,CREDIT
TXN106235,CUST5235,100000006235,2024-01-26,2024-01-26,1196.81,INR,-15568641.23,Netflix,REFUND
TXN106236,CUST5236,100000006236,2024-01-27,2024-01-28,3330.04,USD,-15571971.27,Shell Oil,CREDIT
TXN106237,CUST5237,100000006237,2024-01-28,2024-01-28,2896.1,USD,-15574867.37,Walmart,CREDIT
TXN106238,CUST5238,100000006238,2024-01-29,2024-01-30,1275.07,INR,-15576142.44,Shell Oil,DEBIT
TXN106239,CUST5239,100000006239,2024-01-30,2024-01-31,4731.04,EUR,-15580873.48,Shell Oil,REFUND
TXN106240,CUST5240,000100000006240,2024-01-01,30/12/2023,807.81,EUR,ABC123, Shell Oil ,REFUND 
TXN106241,CUST5241,100000006241,2024-01-02,2024-01-02,1237.83,EUR,-15582919.12,Uber,REFUND
TXN106242,CUST5242,100000006242,2024-01-03,2024-01-03,3376.4,USD,-15586295.52,Delta Airlines,REFUND
TXN106243,CUST5243,100000006243,2024-01-04,2024-01-05,4401.33,INR,-15590696.85,Amazon,FEE
TXN106244,CUST5244,100000006244,2024-01-05,2024-01-05,906.22,EUR,-15591603.07,Starbucks,DEBIT
TXN106245,CUST5245,100000006245,2024-01-06,2024-01-06,1422.18,EUR,-15593025.25,Amazon,REFUND
TXN106246,CUST5246,100000006246,2024-01-07,2024-01-08,4981.82,INR,-15598007.07,Starbucks,REFUND
TXN106247,CUST5247,100000006247,2024-01-08,2024-01-09,4225.34,EUR,-15602232.41,Uber,FEE
TXN106248,CUST5248,100000006248,2024-01-09,2024-01-09,1937.56,USD,-15604169.97,Shell Oil,DEBIT
TXN106249,CUST5249,100000006249,2024-01-10,2024-01-10,3139.27,USD,-15607309.24,Amazon,REFUND
TXN106250,CUST5250,100000006250,2024-01-11,2024-01-12,"$1,067.68",USD,-15608376.92, Apple Store ,REFUND
TXN106251,CUST5251,100000006251,2024-01-12,2024-01-12,569.06,USD,-15608945.98,Uber,CREDIT
TXN106252,CUST5252,100000006252,2024-01-13,2024-01-14,4431.05,EUR,-15613377.03,Starbucks,CREDIT
TXN106253,CUST5253,100000006253,2024-01-14,2024-01-14,3718.55,INR,-15617095.58,Amazon,FEE
TXN106254,CUST5254,100000006254,2024-01-15,2024-01-16,4806.79,INR,-15621902.37,Netflix,REFUND
TXN106255,CUST5255,100000006255,2024-01-16,2024-01-17,3922.57,INR,-15625824.94,Amazon,REFUND 
TXN106256,CUST5256,100000006256,2024-01-17,2024-01-17,2018.35,INR,-15627843.29,Netflix,CREDIT
TXN106257,CUST5257,100000006257,2024-01-18,2024-01-18,2901.41,EUR,-15630744.7,Walmart,FEE
TXN106258,CUST5258,100000006258,2024-01-19,2024-01-19,4130.52,INR,-15634875.22,Netflix,DEBIT
TXN106259,CUST5259,100000006259,2024-01-20,2024-01-21,2140.66,EUR,-15637015.88,Starbucks,DEBIT
TXN106260,CUST5260,000100000006260,2024-01-21,2024-01-21,4951.89,EUR,-15641967.77, Shell Oil ,CREDIT
TXN106261,CUST5261,100000006261,2024-01-22,2024-01-22,2980.58,USD,-15644948.35,Starbucks,CREDIT
TXN106262,CUST5262,100000006262,2024-01-23,2024-01-23,3915.0,INR,-15648863.35,Starbucks,FEE
TXN106263,CUST5263,100000006263,2024-01-24,2024-01-24,1729.76,INR,-15650593.11,Netflix,CREDIT
TXN106264,CUST5264,100000006264,2024-01-25,2024-01-26,4972.96,USD,-15655566.07,Starbucks,CREDIT
TXN106265,CUST5265,100000006265,2024-01-26,2024-01-27,1869.45,EUR,-15657435.52,Starbucks,DEBIT
TXN106266,CUST5266,100000006266,2024-01-27,2024-01-27,3876.39,INR,-15661311.91,Delta Airlines,REFUND
TXN106267,CUST5267,100000006267,2024-01-28,2024-01-28,1039.91,EUR,-15662351.82,Delta Airlines,CREDIT
TXN106268,CUST5268,100000006268,2024-01-29,2024-01-29,3438.13,USD,-15665789.95,Uber,DEBIT
TXN106269,CUST5269,100000006269,2024-01-30,2024-01-30,815.63,INR,-15666605.58,Amazon,DEBIT
TXN106270,CUST5270,100000006270,2024-01-01,2024-01-01,3291.82,USD,ABC123, Walmart ,REFUND 
TXN106271,CUST5271,100000006271,2024-01-02,2024-01-02,1666.57,EUR,-15671563.97,Amazon,FEE
TXN106272,CUST5272,100000006272,2024-01-03,2024-01-04,4752.04,EUR,-15676316.01,Starbucks,FEE
TXN106273,CUST5273,100000006273,2024-01-04,2024-01-04,230.02,USD,-15676546.03,Shell Oil,DEBIT
TXN106274,CUST5274,100000006274,2024-01-05,2024-01-05,1687.25,EUR,-15678233.28,Apple Store,FEE
TXN106275,CUST5275,100000006275,2024-01-06,2024-01-07,"$2,615.63",INR,-15680848.91,Walmart,DEBIT
TXN106276,CUST5276,100000006276,2024-01-07,2024-01-08,4300.82,INR,-15685149.73,Walmart,DEBIT
TXN106277,CUST5277,100000006277,2024-01-08,2024-01-09,1298.92,INR,-15686448.65,Delta Airlines,CREDIT
TXN106278,CUST5278,100000006278,2024-01-09,2024-01-10,590.37,USD,-15687039.02,Netflix,REFUND
TXN106279,CUST5279,100000006279,2024-01-10,2024-01-10,2186.69,USD,-15689225.71,Apple Store,CREDIT
TXN106280,CUST5280,000100000006280,2024-01-11,09/01/2024,1351.69,INR,-15690577.4, Delta Airlines ,FEE
TXN106281,CUST5281,100000006281,2024-01-12,2024-01-13,3603.88,USD,-15694181.28,Delta Airlines,CREDIT
TXN106282,CUST5282,100000006282,2024-01-13,2024-01-13,3210.94,USD,-15697392.22,Apple Store,FEE
TXN106283,CUST5283,100000006283,2024-01-14,2024-01-15,1306.89,INR,-15698699.11,Apple Store,DEBIT
TXN106284,CUST5284,100000006284,2024-01-15,2024-01-16,3117.29,USD,-15701816.4,Shell Oil,CREDIT
TXN106285,CUST5285,100000006285,2024-01-16,2024-01-17,1862.45,USD,-15703678.85,Delta Airlines,CREDIT 
TXN106286,CUST5286,100000006286,2024-01-17,2024-01-17,2402.45,USD,-15706081.3,Netflix,DEBIT
TXN106287,CUST5287,100000006287,2024-01-18,2024-01-19,4624.0,INR,-15710705.3,Uber,DEBIT
TXN106288,CUST5288,100000006288,2024-01-19,2024-01-19,972.92,USD,-15711678.22,Delta Airlines,REFUND
TXN106289,CUST5289,100000006289,2024-01-20,2024-01-21,4856.96,EUR,-15716535.18,Delta Airlines,FEE
TXN106290,CUST5290,100000006290,2024-01-21,2024-01-21,3057.58,USD,-15719592.76, Apple Store ,REFUND
TXN106291,CUST5291,100000006291,2024-01-22,2024-01-23,3190.2,EUR,-15722782.96,Walmart,FEE
TXN106292,CUST5292,100000006292,2024-01-23,2024-01-24,1266.08,USD,-15724049.04,Uber,REFUND
TXN106293,CUST5293,100000006293,2024-01-24,2024-01-25,1987.29,EUR,-15726036.33,Starbucks,FEE
TXN106294,CUST5294,100000006294,2024-01-25,2024-01-26,2048.06,INR,-15728084.39,Apple Store,CREDIT
TXN106295,CUST5295,100000006295,2024-01-26,2024-01-27,1403.04,EUR,-15729487.43,Starbucks,FEE
TXN106296,CUST5296,100000006296,2024-01-27,2024-01-28,3713.58,EUR,-15733201.01,Shell Oil,REFUND
TXN106297,CUST5297,100000006297,2024-01-28,2024-01-29,186.84,EUR,-15733387.85,Amazon,FEE
TXN106298,CUST5298,100000006298,2024-01-29,2024-01-29,4314.02,EUR,-15737701.87,Uber,DEBIT
TXN106299,CUST5299,100000006299,2024-01-30,2024-01-30,3558.69,EUR,-15741260.56,Walmart,REFUND
TXN106300,CUST5300,000100000006300,2024-01-01,2024-01-02,"$1,202.76",EUR,ABC123, Apple Store ,CREDIT 
TXN106301,CUST5301,100000006301,2024-01-02,2024-01-02,4769.96,EUR,-15747233.28,Starbucks,REFUND
TXN106302,CUST5302,100000006302,2024-01-03,2024-01-04,2837.81,EUR,-15750071.09,Netflix,DEBIT
TXN106303,CUST5303,100000006303,2024-01-04,2024-01-04,716.32,USD,-15750787.41,Walmart,CREDIT
TXN106304,CUST5304,100000006304,2024-01-05,2024-01-05,3658.06,USD,-15754445.47,Delta Airlines,CREDIT
TXN106305,CUST5305,100000006305,2024-01-06,2024-01-06,3857.07,EUR,-15758302.54,Shell Oil,CREDIT
TXN106306,CUST5306,100000006306,2024-01-07,2024-01-08,678.07,EUR,-15758980.61,Amazon,REFUND
TXN106307,CUST5307,100000006307,2024-01-08,2024-01-08,225.14,EUR,-15759205.75,Starbucks,REFUND
TXN106308,CUST5308,100000006308,2024-01-09,2024-01-10,2605.17,USD,-15761810.92,Walmart,REFUND
TXN106309,CUST5309,100000006309,2024-01-10,2024-01-10,2943.73,EUR,-15764754.65,Starbucks,REFUND
TXN106310,CUST5310,100000006310,2024-01-11,2024-01-12,1334.17,USD,-15766088.82, Shell Oil ,REFUND
TXN106311,CUST5311,100000006311,2024-01-12,2024-01-13,2370.43,USD,-15768459.25,Starbucks,CREDIT
TXN106312,CUST5312,100000006312,2024-01-13,2024-01-14,4824.02,INR,-15773283.27,Walmart,FEE
TXN106313,CUST5313,100000006313,2024-01-14,2024-01-15,1922.36,USD,-15775205.63,Walmart,DEBIT
TXN106314,CUST5314,100000006314,2024-01-15,2024-01-15,1456.05,USD,-15776661.68,Walmart,CREDIT
TXN106315,CUST5315,100000006315,2024-01-16,2024-01-17,1991.26,INR,-15778652.94,Starbucks,REFUND 
TXN106316,CUST5316,100000006316,2024-01-17,2024-01-18,1048.39,USD,-15779701.33,Uber,FEE
TXN106317,CUST5317,100000006317,2024-01-18,2024-01-19,2184.11,INR,-15781885.44,Delta Airlines,FEE
TXN106318,CUST5318,100000006318,2024-01-19,2024-01-20,4126.16,EUR,-15786011.6,Amazon,CREDIT
TXN106319,CUST5319,100000006319,2024-01-20,2024-01-21,1553.49,EUR,-15787565.09,Shell Oil,FEE
TXN106320,CUST5320,000100000006320,2024-01-21,19/01/2024,3576.43,INR,-15791141.52, Shell Oil ,CREDIT
TXN106321,CUST5321,100000006321,2024-01-22,2024-01-22,3381.39,USD,-15794522.91,Uber,CREDIT
TXN106322,CUST5322,100000006322,2024-01-23,2024-01-24,1990.94,USD,-15796513.85,Shell Oil,CREDIT
TXN106323,CUST5323,100000006323,2024-01-24,2024-01-24,209.2,EUR,-15796723.05,Starbucks,CREDIT
TXN106324,CUST5324,100000006324,2024-01-25,2024-01-25,3903.7,USD,-15800626.75,Shell Oil,REFUND
TXN106325,CUST5325,100000006325,2024-01-26,2024-01-26,"$4,548.03",EUR,-15805174.78,Uber,DEBIT
TXN106326,CUST5326,100000006326,2024-01-27,2024-01-27,586.94,EUR,-15805761.72,Netflix,DEBIT
TXN106327,CUST5327,100000006327,2024-01-28,2024-01-29,1600.39,USD,-15807362.11,Delta Airlines,FEE
TXN106328,CUST5328,100000006328,2024-01-29,2024-01-30,51.32,EUR,-15807413.43,Delta Airlines,FEE
TXN106329,CUST5329,100000006329,2024-01-30,2024-01-30,4913.12,INR,-15812326.55,Starbucks,FEE
TXN106330,CUST5330,100000006330,2024-01-01,2024-01-02,3213.05,EUR,ABC123, Starbucks ,FEE 
TXN106331,CUST5331,100000006331,2024-01-02,2024-01-02,1960.99,INR,-15817500.59,Starbucks,DEBIT
TXN106332,CUST5332,100000006332,2024-01-03,2024-01-03,1787.61,USD,-15819288.2,Uber,FEE
TXN106333,CUST5333,100000006333,2024-01-04,2024-01-04,4992.8,INR,-15824281.0,Shell Oil,DEBIT
TXN106334,CUST5334,100000006334,2024-01-05,2024-01-06,2852.21,EUR,-15827133.21,Uber,FEE
TXN106335,CUST5335,100000006335,2024-01-06,2024-01-06,3400.54,EUR,-15830533.75,Starbucks,DEBIT
TXN106336,CUST5336,100000006336,2024-01-07,2024-01-08,3610.67,USD,-15834144.42,Uber,DEBIT
TXN106337,CUST5337,100000006337,2024-01-08,2024-01-09,4861.79,EUR,-15839006.21,Amazon,DEBIT
TXN106338,CUST5338,100000006338,2024-01-09,2024-01-10,1275.66,INR,-15840281.87,Delta Airlines,CREDIT
TXN106339,CUST5339,100000006339,2024-01-10,2024-01-11,1121.0,USD,-15841402.87,Uber,REFUND
TXN106340,CUST5340,000100000006340,2024-01-11,2024-01-12,1323.39,USD,-15842726.26, Uber ,DEBIT
TXN106341,CUST5341,100000006341,2024-01-12,2024-01-13,905.39,EUR,-15843631.65,Uber,CREDIT
TXN106342,CUST5342,100000006342,2024-01-13,2024-01-13,2848.01,INR,-15846479.66,Delta Airlines,DEBIT
TXN106343,CUST5343,100000006343,2024-01-14,2024-01-15,2120.34,USD,-15848600.0,Starbucks,FEE
TXN106344,CUST5344,100000006344,2024-01-15,2024-01-16,3989.63,INR,-15852589.63,Starbucks,CREDIT
TXN106345,CUST5345,100000006345,2024-01-16,2024-01-16,1890.85,EUR,-15854480.48,Amazon,REFUND 
TXN106346,CUST5346,100000006346,2024-01-17,2024-01-18,3018.83,USD,-15857499.31,Delta Airlines,CREDIT
TXN106347,CUST5347,100000006347,2024-01-18,2024-01-18,3204.35,INR,-15860703.66,Shell Oil,FEE
TXN106348,CUST5348,100000006348,2024-01-19,2024-01-20,2079.44,INR,-15862783.1,Netflix,FEE
TXN106349,CUST5349,100000006349,2024-01-20,2024-01-21,3749.97,EUR,-15866533.07,Netflix,REFUND
TXN106350,CUST5350,100000006350,2024-01-21,2024-01-21,"$3,503.94",EUR,-15870037.01, Walmart ,FEE
TXN106351,CUST5351,100000006351,2024-01-22,2024-01-23,2765.07,INR,-15872802.08,Walmart,FEE
TXN106352,CUST5352,100000006352,2024-01-23,2024-01-23,3842.95,EUR,-15876645.03,Walmart,FEE
TXN106353,CUST5353,100000006353,2024-01-24,2024-01-25,2095.5,INR,-15878740.53,Delta Airlines,DEBIT
TXN106354,CUST5354,100000006354,2024-01-25,2024-01-26,2431.2,INR,-15881171.73,Netflix,REFUND
TXN106355,CUST5355,100000006355,2024-01-26,2024-01-26,4217.07,USD,-15885388.8,Starbucks,CREDIT
TXN106356,CUST5356,100000006356,2024-01-27,2024-01-28,12.27,INR,-15885401.07,Apple Store,FEE
TXN106357,CUST5357,100000006357,2024-01-28,2024-01-29,4620.07,USD,-15890021.14,Uber,FEE
TXN106358,CUST5358,100000006358,2024-01-29,2024-01-29,1638.09,INR,-15891659.23,Netflix,FEE
TXN106359,CUST5359,100000006359,2024-01-30,2024-01-30,3523.8,USD,-15895183.03,Netflix,DEBIT
TXN106360,CUST5360,000100000006360,2024-01-01,30/12/2023,682.13,EUR,ABC123, Apple Store ,FEE 
TXN106361,CUST5361,100000006361,2024-01-02,2024-01-02,1980.79,EUR,-15897845.95,Netflix,DEBIT
TXN106362,CUST5362,100000006362,2024-01-03,2024-01-03,3352.35,INR,-15901198.3,Uber,DEBIT
TXN106363,CUST5363,100000006363,2024-01-04,2024-01-05,387.58,USD,-15901585.88,Amazon,DEBIT
TXN106364,CUST5364,100000006364,2024-01-05,2024-01-06,3526.37,USD,-15905112.25,Walmart,REFUND
TXN106365,CUST5365,100000006365,2024-01-06,2024-01-06,2242.5,EUR,-15907354.75,Uber,REFUND
TXN106366,CUST5366,100000006366,2024-01-07,2024-01-07,986.48,USD,-15908341.23,Delta Airlines,DEBIT
TXN106367,CUST5367,100000006367,2024-01-08,2024-01-09,4061.34,EUR,-15912402.57,Netflix,FEE
TXN106368,CUST5368,100000006368,2024-01-09,2024-01-10,1559.97,EUR,-15913962.54,Shell Oil,FEE
TXN106369,CUST5369,100000006369,2024-01-10,2024-01-10,2279.39,INR,-15916241.93,Starbucks,DEBIT
TXN106370,CUST5370,100000006370,2024-01-11,2024-01-12,1466.77,USD,-15917708.7, Delta Airlines ,DEBIT
TXN106371,CUST5371,100000006371,2024-01-12,2024-01-12,4920.29,USD,-15922628.99,Starbucks,CREDIT
TXN106372,CUST5372,100000006372,2024-01-13,2024-01-14,2656.53,INR,-15925285.52,Delta Airlines,FEE
TXN106373,CUST5373,100000006373,2024-01-14,2024-01-15,866.77,INR,-15926152.29,Delta Airlines,FEE
TXN106374,CUST5374,100000006374,2024-01-15,2024-01-16,2608.33,EUR,-15928760.62,Netflix,REFUND
TXN106375,CUST5375,100000006375,2024-01-16,2024-01-16,"$4,178.73",INR,-15932939.35,Delta Airlines,DEBIT 
TXN106376,CUST5376,100000006376,2024-01-17,2024-01-17,3783.51,EUR,-15936722.86,Apple Store,FEE
TXN106377,CUST5377,100000006377,2024-01-18,2024-01-18,2203.73,EUR,-15938926.59,Walmart,FEE
TXN106378,CUST5378,100000006378,2024-01-19,2024-01-20,2511.93,INR,-15941438.52,Uber,REFUND
TXN106379,CUST5379,100000006379,2024-01-20,2024-01-21,2800.95,USD,-15944239.47,Uber,DEBIT
TXN106380,CUST5380,000100000006380,2024-01-21,2024-01-21,805.73,INR,-15945045.2, Apple Store ,DEBIT
TXN106381,CUST5381,100000006381,2024-01-22,2024-01-23,3924.5,USD,-15948969.7,Apple Store,DEBIT
TXN106382,CUST5382,100000006382,2024-01-23,2024-01-24,674.96,INR,-15949644.66,Delta Airlines,CREDIT
TXN106383,CUST5383,100000006383,2024-01-24,2024-01-25,4339.08,USD,-15953983.74,Starbucks,DEBIT
TXN106384,CUST5384,100000006384,2024-01-25,2024-01-26,553.03,EUR,-15954536.77,Starbucks,CREDIT
TXN106385,CUST5385,100000006385,2024-01-26,2024-01-26,4943.78,EUR,-15959480.55,Shell Oil,DEBIT
TXN106386,CUST5386,100000006386,2024-01-27,2024-01-28,307.43,EUR,-15959787.98,Shell Oil,CREDIT
TXN106387,CUST5387,100000006387,2024-01-28,2024-01-29,3085.73,INR,-15962873.71,Delta Airlines,REFUND
TXN106388,CUST5388,100000006388,2024-01-29,2024-01-29,2822.92,EUR,-15965696.63,Amazon,FEE
TXN106389,CUST5389,100000006389,2024-01-30,2024-01-30,4974.11,EUR,-15970670.74,Uber,FEE
